split,seed,episode_id,method,success,task_success_rate,completed_tasks,total_tasks,future_regret,commitment_violation,risk_proxy,base_collision,arm_collision,swing_block,approach_occlusion,reposition_count,path_length,aisle_trap_events,swing_block_events,approach_occlusion_events,relocation_dead_end_events,aisle_width,clutter_density,future_ambiguity,relocation_pressure,failure_label,description,stress_level
stress_commitment,1,7,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,0,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,1,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,2,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,3,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,4,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,5,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,6,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,2,7,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,0,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,1,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,2,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,3,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,4,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,5,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,robust_backtracking_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,spatial_commitment_tree_search_v5,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,6,exact_sequence_oracle,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,7,reachability_margin_sampler,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,7,receding_horizon_tamp,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,7,commitment_cost_planner_v4,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,7,beam_search_sequence_planner,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
stress_commitment,3,7,topological_base_graph_search,0,0.00000,0,5,1,0,1.00000,0,0,0,0,0,0.00000,0,0,0,0,0.62400,0.64400,0.50400,0.67600,no_feasible_base_pose,stress level 0.80,0.80
